DATETIME,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2020-03-09 19:00:00,874,266,200,197,764,0,0
2020-03-09 20:00:00,881,264,197,162,953,0,0
2020-03-09 21:00:00,885,264,200,156,1008,0,0
2020-03-09 22:00:00,886,241,200,150,956,0,0
2020-03-09 23:00:00,882,233,200,148,720,0,0
2020-03-10 00:00:00,875,233,201,148,622,0,0
2020-03-10 01:00:00,877,224,201,149,704,0,0
2020-03-10 02:00:00,878,223,202,150,914,0,0
2020-03-10 03:00:00,873,224,202,150,1019,0,0
2020-03-10 04:00:00,883,230,202,149,1217,0,0
2020-03-10 05:00:00,892,240,201,150,1152,0,0
2020-03-10 06:00:00,891,246,200,152,1152,0,0
2020-03-10 07:00:00,884,246,197,154,1588,183,0
2020-03-10 08:00:00,869,247,196,155,2024,1334,0
2020-03-10 09:00:00,832,223,195,149,2205,2665,0
2020-03-10 10:00:00,839,222,196,148,2441,3556,0
2020-03-10 11:00:00,862,222,196,146,2865,3997,0
2020-03-10 12:00:00,899,239,194,143,2525,4311,0
2020-03-10 13:00:00,895,239,200,146,2286,3936,0
2020-03-10 14:00:00,891,238,199,148,2462,3171,0
2020-03-10 15:00:00,874,239,199,149,2366,2169,0
2020-03-10 16:00:00,874,254,200,151,2332,1547,0
2020-03-10 17:00:00,884,255,200,150,1768,891,0
2020-03-10 18:00:00,893,254,200,152,1599,86,0
2020-03-10 19:00:00,888,256,200,197,1152,0,0
2020-03-10 20:00:00,893,255,199,164,886,0,0
2020-03-10 21:00:00,897,255,199,159,934,0,0
2020-03-10 22:00:00,882,240,199,150,1038,0,0
2020-03-10 23:00:00,878,233,199,148,1008,0,0
2020-03-11 00:00:00,876,232,201,144,993,0,0
2020-03-11 01:00:00,870,233,201,106,889,0,0
2020-03-11 02:00:00,872,234,201,106,879,0,0
2020-03-11 03:00:00,871,233,202,145,824,0,0
2020-03-11 04:00:00,873,235,202,146,726,0,0
2020-03-11 05:00:00,885,247,201,145,559,0,0
2020-03-11 06:00:00,900,260,201,142,393,0,0
2020-03-11 07:00:00,884,263,199,141,343,222,0
2020-03-11 08:00:00,884,257,197,141,311,1767,0
2020-03-11 09:00:00,889,244,197,143,355,3240,0
2020-03-11 10:00:00,888,264,196,144,465,5196,0
2020-03-11 11:00:00,874,271,196,148,534,5650,0
2020-03-11 12:00:00,880,276,197,145,734,6506,0
2020-03-11 13:00:00,813,275,197,135,813,7131,0
2020-03-11 14:00:00,829,273,199,137,856,7150,1
2020-03-11 15:00:00,829,282,202,139,841,6616,56
2020-03-11 16:00:00,832,305,202,140,853,5846,87
2020-03-11 17:00:00,837,303,203,143,856,3554,67
2020-03-11 18:00:00,862,304,203,161,922,662,0
2020-03-11 19:00:00,877,303,207,200,830,40,0
2020-03-11 20:00:00,883,303,207,154,993,14,0
2020-03-11 21:00:00,901,301,207,148,1096,0,0
2020-03-11 22:00:00,907,290,206,147,1020,0,0
2020-03-11 23:00:00,912,281,207,149,1112,0,0
2020-03-13 00:00:00,915,282,218,153,1575,0,36
2020-03-13 01:00:00,901,283,218,153,1599,0,0
2020-03-13 02:00:00,902,283,218,152,1636,0,0
2020-03-13 03:00:00,904,284,217,153,1494,0,0
2020-03-13 04:00:00,920,284,216,153,1635,0,0
2020-03-13 05:00:00,927,292,216,156,1798,0,0
2020-03-13 06:00:00,945,301,216,194,1699,0,0
2020-03-13 07:00:00,948,301,215,202,1755,647,0
2020-03-13 08:00:00,946,300,212,180,1664,3086,0
2020-03-13 09:00:00,935,287,213,175,1629,5085,0
2020-03-13 10:00:00,942,280,212,170,1494,6307,0
2020-03-13 11:00:00,933,284,212,167,1179,7331,0
2020-03-13 12:00:00,938,285,213,110,1367,7891,62
2020-03-13 13:00:00,919,284,212,107,1905,7926,79
2020-03-13 14:00:00,923,277,211,144,2566,7608,80
2020-03-13 15:00:00,926,272,198,144,3045,7332,80
2020-03-13 16:00:00,938,284,196,143,3489,6207,80
2020-03-13 17:00:00,939,283,197,146,3276,4123,80
2020-03-13 18:00:00,941,282,196,160,2873,777,80
2020-03-13 19:00:00,940,282,196,207,2773,2,60
2020-03-13 20:00:00,942,283,196,166,2802,0,0
2020-03-13 21:00:00,944,280,195,158,2800,0,0
2020-03-13 22:00:00,947,268,194,155,2966,0,0
2020-03-13 23:00:00,945,261,194,143,3215,0,0
2020-03-14 00:00:00,948,261,201,142,2829,0,0
2020-03-14 01:00:00,948,259,210,142,2361,0,0
2020-03-14 02:00:00,948,261,213,142,1979,0,0
2020-03-14 03:00:00,947,278,213,143,1789,0,0
2020-03-14 04:00:00,946,288,214,143,1701,0,0
2020-03-14 05:00:00,950,288,214,145,1831,0,0
2020-03-14 06:00:00,950,306,214,152,1547,0,0
2020-03-14 07:00:00,952,307,213,152,1424,792,0
2020-03-14 08:00:00,953,307,212,148,1322,3605,0
2020-03-14 09:00:00,953,284,212,111,1629,5755,12
2020-03-14 10:00:00,951,284,212,110,1906,6995,103
2020-03-14 11:00:00,950,282,212,110,1983,6952,141
2020-03-14 12:00:00,948,285,211,110,2186,7146,174
2020-03-14 13:00:00,947,287,212,110,2520,7039,219
2020-03-14 14:00:00,945,285,212,109,2486,6821,296
2020-03-14 15:00:00,946,293,212,109,2303,5915,339
2020-03-14 16:00:00,948,308,213,145,1971,4916,218
2020-03-14 17:00:00,948,305,214,158,1707,2420,108
2020-03-14 18:00:00,949,306,213,168,1446,510,0
2020-03-14 19:00:00,951,307,211,168,1219,0,0
2020-03-14 20:00:00,953,307,210,205,1365,0,0
2020-03-14 21:00:00,954,306,209,169,1349,0,0
2020-03-14 22:00:00,952,292,211,152,1496,0,0
2020-03-14 23:00:00,952,284,212,152,1744,0,0
2020-03-15 00:00:00,952,296,212,149,1960,0,0
2020-03-15 01:00:00,952,294,209,145,1650,0,0
2020-03-15 02:00:00,951,295,206,140,1464,0,0
2020-03-15 03:00:00,950,296,204,140,1219,0,0
2020-03-15 04:00:00,952,296,203,141,1439,0,0
2020-03-15 05:00:00,953,302,201,144,1416,0,0
2020-03-15 06:00:00,956,315,199,147,1442,0,0
2020-03-15 07:00:00,958,317,197,156,1517,620,0
2020-03-15 08:00:00,958,317,195,160,1352,3209,0
2020-03-15 09:00:00,956,297,190,128,1510,4964,148
2020-03-15 10:00:00,953,285,190,129,1566,6099,270
2020-03-15 11:00:00,952,279,190,128,1721,6453,295
2020-03-15 12:00:00,951,277,190,126,2300,7354,264
2020-03-15 13:00:00,950,278,194,126,2335,7170,406
2020-03-15 14:00:00,949,276,196,137,2404,6962,383
2020-03-15 15:00:00,950,282,203,121,2379,6380,413
2020-03-15 16:00:00,952,294,210,121,2070,5910,427
2020-03-15 17:00:00,952,292,212,157,2191,4270,339
2020-03-15 18:00:00,953,276,208,171,1685,735,75
2020-03-15 19:00:00,955,276,212,174,1317,0,0
2020-03-15 20:00:00,956,287,212,216,1167,0,0
2020-03-15 21:00:00,959,285,212,176,1254,0,0
2020-03-15 22:00:00,959,273,211,168,1207,0,0
2020-03-15 23:00:00,960,265,212,166,1138,0,0
2020-03-16 00:00:00,961,264,212,164,1264,0,0
2020-03-16 01:00:00,960,272,213,158,1144,0,0
2020-03-16 02:00:00,960,277,213,120,1183,0,0
2020-03-16 03:00:00,960,278,212,120,1149,0,0
2020-03-16 04:00:00,956,279,213,156,1097,0,0
2020-03-16 05:00:00,955,286,212,162,1043,0,0
2020-03-16 06:00:00,955,295,212,214,972,0,0
2020-03-16 07:00:00,954,292,212,214,922,884,0
2020-03-16 08:00:00,952,290,212,168,780,3072,0
2020-03-16 09:00:00,947,269,203,147,690,4604,17
2020-03-16 10:00:00,940,236,193,143,798,5228,112
2020-03-16 11:00:00,940,242,195,145,799,5414,162
2020-03-16 12:00:00,939,246,205,146,669,5198,134
2020-03-16 13:00:00,939,248,203,144,651,4933,20
2020-03-16 14:00:00,936,269,202,156,995,4687,1
2020-03-16 15:00:00,936,279,209,152,1728,4156,69
2020-03-16 16:00:00,938,290,213,155,1737,3531,68
2020-03-16 17:00:00,940,286,213,180,1968,2181,69
2020-03-16 18:00:00,942,283,207,220,1534,333,68
2020-03-16 19:00:00,943,280,209,219,1183,0,16
2020-03-16 20:00:00,944,285,210,220,1098,0,0
2020-03-16 21:00:00,946,289,212,220,1610,0,0
2020-03-16 22:00:00,948,276,213,174,1489,0,0
2020-03-16 23:00:00,948,270,213,159,1476,0,0
2020-03-17 00:00:00,948,268,213,152,1473,0,0
2020-03-17 01:00:00,950,268,213,150,1345,0,0
2020-03-17 02:00:00,950,270,213,148,1119,0,0
2020-03-17 03:00:00,951,268,212,143,1144,0,0
2020-03-17 04:00:00,968,261,212,107,973,0,0
2020-03-17 05:00:00,969,253,211,118,959,0,0
2020-03-17 06:00:00,970,260,211,161,850,0,7
2020-03-17 07:00:00,970,263,210,195,849,1086,48
2020-03-17 08:00:00,968,264,211,196,1116,4609,49
2020-03-17 09:00:00,966,254,211,155,882,6885,48
2020-03-17 10:00:00,966,248,210,142,885,8107,48
2020-03-17 11:00:00,964,247,212,145,1066,8319,46
2020-03-17 12:00:00,962,223,214,147,1282,7950,126
2020-03-17 13:00:00,963,222,214,142,1493,7937,170
2020-03-17 14:00:00,964,220,212,140,1550,7601,119
2020-03-17 15:00:00,964,227,211,145,1541,7099,81
2020-03-17 16:00:00,936,252,213,149,1193,6791,51
2020-03-17 17:00:00,965,263,215,175,959,4398,50
2020-03-17 18:00:00,964,263,215,180,963,794,50
2020-03-17 19:00:00,964,260,215,211,1060,12,15
2020-03-17 20:00:00,949,264,214,176,1100,0,0
2020-03-17 21:00:00,949,264,214,156,1574,0,0
2020-03-17 22:00:00,950,251,214,106,1833,0,0
2020-03-17 23:00:00,956,245,214,99,2046,0,0
2020-03-18 00:00:00,952,248,214,95,2309,0,0
2020-03-18 01:00:00,952,249,215,92,2236,0,0
2020-03-18 02:00:00,958,252,214,94,2134,0,0
2020-03-18 03:00:00,958,253,211,95,1839,0,0
2020-03-18 04:00:00,952,253,212,94,1442,0,0
2020-03-18 05:00:00,949,260,211,131,1558,0,0
2020-03-18 06:00:00,949,270,213,143,1360,0,0
2020-03-18 07:00:00,945,272,216,147,1227,914,0
2020-03-18 08:00:00,939,276,214,145,1321,4592,0
2020-03-18 09:00:00,939,267,211,141,1278,6433,0
2020-03-18 10:00:00,937,265,210,134,861,7430,0
2020-03-18 11:00:00,937,269,210,130,779,7438,0
2020-03-18 12:00:00,942,282,211,95,934,7216,0
2020-03-18 13:00:00,935,291,213,96,1305,7078,0
2020-03-18 14:00:00,943,292,213,96,2051,7057,0
2020-03-18 15:00:00,944,296,213,101,2587,6652,0
2020-03-18 16:00:00,944,308,213,141,2634,6345,0
2020-03-18 17:00:00,941,307,214,156,2708,4187,0
2020-03-18 18:00:00,942,306,213,164,2981,963,0
2020-03-18 19:00:00,942,303,215,164,3051,0,0
2020-03-18 20:00:00,945,304,215,164,3368,0,0
2020-03-18 21:00:00,955,304,215,158,3443,0,0
2020-03-18 22:00:00,951,289,214,104,3306,0,0
2020-03-18 23:00:00,956,285,214,99,3105,0,0
2020-03-19 00:00:00,958,284,218,138,2983,0,0
2020-03-19 01:00:00,959,282,219,139,2768,0,0
2020-03-19 02:00:00,957,282,219,139,2435,0,0
2020-03-19 03:00:00,958,284,219,139,2256,0,0
2020-03-19 04:00:00,958,287,220,140,1883,0,0
2020-03-19 05:00:00,953,292,219,139,1602,0,0
2020-03-19 06:00:00,957,306,219,149,1403,0,0
2020-03-19 07:00:00,957,304,215,150,808,1132,0
2020-03-19 08:00:00,951,304,210,146,608,4034,0
2020-03-19 09:00:00,944,298,213,136,1039,6217,0
2020-03-19 10:00:00,948,284,207,134,1118,6993,0
2020-03-19 11:00:00,942,288,212,131,1231,7082,0
2020-03-19 12:00:00,947,278,210,98,1485,7692,0
2020-03-19 13:00:00,943,285,214,99,1301,7531,0
2020-03-19 14:00:00,947,284,215,110,1547,6936,0
2020-03-19 15:00:00,939,282,216,103,1726,7217,0
2020-03-19 16:00:00,939,294,216,148,1749,6509,0
2020-03-19 17:00:00,946,289,217,164,1813,3872,0
2020-03-19 18:00:00,940,284,216,161,1742,843,0
2020-03-19 19:00:00,940,276,216,198,1527,1,0
2020-03-19 20:00:00,942,278,216,164,1308,0,0
2020-03-19 21:00:00,949,279,216,155,1218,0,0
2020-03-19 22:00:00,945,258,215,142,1163,0,0
2020-03-19 23:00:00,951,256,215,136,1022,0,0
2020-03-20 00:00:00,952,272,216,90,1015,0,0
2020-03-20 01:00:00,953,272,216,97,953,0,0
2020-03-20 02:00:00,953,275,216,128,873,0,0
2020-03-20 03:00:00,952,276,217,129,838,0,0
2020-03-20 04:00:00,953,284,217,133,825,0,0
2020-03-20 05:00:00,947,293,216,144,725,0,0
2020-03-20 06:00:00,951,300,216,145,683,0,0
2020-03-20 07:00:00,951,303,215,148,644,1253,0
2020-03-20 08:00:00,946,304,215,150,491,5361,33
2020-03-20 09:00:00,942,295,215,149,422,7866,111
2020-03-20 10:00:00,942,290,215,140,374,8611,229
2020-03-20 11:00:00,944,294,215,142,360,8421,129
2020-03-20 12:00:00,944,297,215,142,287,8533,63
2020-03-20 13:00:00,940,297,215,141,188,8077,102
2020-03-20 14:00:00,938,319,214,139,192,6778,102
2020-03-20 15:00:00,936,336,215,133,221,4843,102
2020-03-20 16:00:00,938,348,216,132,237,3214,102
2020-03-20 17:00:00,938,347,216,144,279,2053,102
2020-03-20 18:00:00,938,349,216,157,348,429,5
2020-03-20 19:00:00,939,342,216,196,343,0,0
2020-03-20 20:00:00,940,336,217,161,428,0,0
2020-03-20 21:00:00,945,336,216,154,475,0,0
2020-03-20 22:00:00,942,320,216,141,461,0,0
2020-03-20 23:00:00,942,323,216,135,432,0,0
2020-03-21 00:00:00,942,308,217,131,455,0,0
2020-03-21 01:00:00,944,308,217,132,448,0,0
2020-03-21 02:00:00,945,294,217,132,505,0,0
2020-03-21 03:00:00,945,290,217,133,518,0,0
2020-03-21 04:00:00,945,291,217,133,554,0,0
2020-03-21 05:00:00,945,295,217,133,477,0,0
2020-03-21 06:00:00,945,301,217,146,423,0,0
2020-03-21 07:00:00,945,301,217,149,315,1408,0
2020-03-21 08:00:00,942,307,216,142,281,4865,54
2020-03-21 09:00:00,940,290,216,142,299,7660,357
2020-03-21 10:00:00,938,284,216,144,259,8404,417
2020-03-21 11:00:00,936,280,216,139,220,8272,398
2020-03-21 12:00:00,936,288,215,101,132,8153,398
2020-03-21 13:00:00,934,295,216,99,193,7886,383
2020-03-21 14:00:00,934,303,212,99,275,7389,166
2020-03-21 15:00:00,931,333,212,97,339,6168,52
2020-03-21 16:00:00,933,352,215,144,427,5051,52
2020-03-21 17:00:00,934,351,216,148,519,3356,52
2020-03-21 18:00:00,931,348,215,159,587,694,52
2020-03-21 19:00:00,936,349,215,198,497,0,52
2020-03-21 20:00:00,938,355,215,164,511,0,52
2020-03-21 21:00:00,939,341,215,148,729,0,52
2020-03-21 22:00:00,939,333,215,144,686,0,52
2020-03-21 23:00:00,940,338,214,144,789,0,52
2020-03-22 00:00:00,939,341,213,138,844,0,52
2020-03-22 01:00:00,941,340,213,137,681,0,52
2020-03-22 02:00:00,940,343,213,137,639,0,52
2020-03-22 03:00:00,941,341,213,137,748,0,50
2020-03-22 04:00:00,941,343,213,136,753,0,49
2020-03-22 05:00:00,941,346,213,136,815,0,48
2020-03-22 06:00:00,942,353,213,136,916,0,48
2020-03-22 07:00:00,943,355,212,145,986,1157,48
2020-03-22 08:00:00,942,354,213,141,849,5197,48
2020-03-22 09:00:00,939,318,213,138,665,8439,49
2020-03-22 10:00:00,937,303,213,101,634,8827,47
2020-03-22 11:00:00,935,303,213,101,605,8711,51
2020-03-22 12:00:00,935,301,213,102,782,8782,52
2020-03-22 13:00:00,935,283,213,101,884,8456,52
2020-03-22 14:00:00,935,269,212,100,866,7579,52
2020-03-22 15:00:00,935,284,212,138,1060,6559,52
2020-03-22 16:00:00,937,303,212,152,1133,5150,52
2020-03-22 17:00:00,938,301,213,152,1305,2607,52
2020-03-22 18:00:00,939,300,211,162,1631,420,52
2020-03-22 19:00:00,940,290,212,274,1921,0,14
2020-03-22 20:00:00,942,287,212,267,1714,0,0
2020-03-22 21:00:00,943,290,212,239,1668,0,0
2020-03-22 22:00:00,943,310,212,239,1508,0,0
2020-03-22 23:00:00,943,311,212,239,1439,0,0
2020-03-23 00:00:00,943,307,210,137,1415,0,0
2020-03-23 01:00:00,944,310,210,118,1410,0,0
2020-03-23 02:00:00,946,308,210,118,1620,0,0
2020-03-23 03:00:00,948,305,210,119,1762,0,0
2020-03-23 04:00:00,947,317,210,119,1723,0,0
2020-03-23 05:00:00,947,320,210,119,1822,0,0
2020-03-23 06:00:00,948,332,207,129,1831,0,0
2020-03-23 07:00:00,948,332,201,132,1945,1252,0
2020-03-23 08:00:00,945,329,202,117,2198,5110,0
2020-03-23 09:00:00,944,322,201,114,2579,8148,0
2020-03-23 10:00:00,943,327,200,112,2876,9430,0
2020-03-23 11:00:00,943,321,201,111,2862,9020,0
2020-03-23 12:00:00,941,333,199,107,2573,8787,0
2020-03-23 13:00:00,940,330,193,69,2933,7617,0
2020-03-23 14:00:00,939,332,192,68,3792,7529,0
2020-03-23 15:00:00,941,335,191,70,4158,6927,26
2020-03-23 16:00:00,942,346,195,107,4249,5915,140
2020-03-23 17:00:00,948,333,199,144,4023,5071,88
2020-03-23 18:00:00,949,331,199,158,3456,1324,10
2020-03-23 19:00:00,950,340,200,160,3123,116,0
2020-03-23 20:00:00,952,343,200,162,2907,15,0
2020-03-23 21:00:00,953,344,200,155,2437,0,0
2020-03-23 22:00:00,953,326,199,141,2255,0,0
2020-03-23 23:00:00,955,321,199,142,2282,0,0
2020-03-24 00:00:00,954,320,200,142,2326,0,0
2020-03-24 01:00:00,955,315,201,143,2373,0,0
2020-03-24 02:00:00,955,318,202,144,2597,0,0
2020-03-24 03:00:00,955,312,201,145,2415,0,0
2020-03-24 04:00:00,955,316,201,146,2388,0,0
2020-03-24 05:00:00,955,321,200,145,2251,0,0
2020-03-24 06:00:00,954,332,200,156,2120,4,0
2020-03-24 07:00:00,955,337,197,160,2198,1621,0
2020-03-24 08:00:00,951,317,198,152,2589,5417,130
2020-03-24 09:00:00,950,323,200,150,2437,7153,245
2020-03-24 10:00:00,946,328,199,148,2050,7323,256
2020-03-24 11:00:00,946,292,199,147,2205,7287,287
2020-03-24 12:00:00,919,322,200,145,2098,7778,355
2020-03-24 13:00:00,918,342,199,153,2575,7847,356
2020-03-24 14:00:00,919,345,198,147,2433,8035,355
2020-03-24 15:00:00,921,342,197,143,2448,7417,353
2020-03-24 16:00:00,876,362,193,142,2485,6325,330
2020-03-24 17:00:00,898,359,197,156,2636,4225,301
2020-03-24 18:00:00,922,363,198,166,2843,1067,156
2020-03-24 19:00:00,923,361,199,167,2566,0,113
2020-03-24 20:00:00,925,360,199,167,2458,0,0
2020-03-24 21:00:00,927,356,199,159,2295,0,0
2020-03-24 22:00:00,929,345,198,145,2386,0,0
2020-03-24 23:00:00,931,338,203,145,2229,0,0
2020-03-25 00:00:00,932,341,199,150,2239,0,0
2020-03-25 01:00:00,934,340,199,148,2784,0,0
2020-03-25 02:00:00,934,341,199,147,2656,0,0
2020-03-25 03:00:00,936,337,199,144,2548,0,0
2020-03-25 04:00:00,936,338,199,144,2494,0,0
2020-03-25 05:00:00,935,343,198,145,2574,0,0
2020-03-25 06:00:00,935,361,198,155,2468,0,0
2020-03-25 07:00:00,935,363,197,165,2421,1392,0
2020-03-25 08:00:00,932,363,195,157,2413,4822,125
2020-03-25 09:00:00,931,347,195,146,2388,7460,206
2020-03-25 10:00:00,929,341,197,146,2616,7578,193
2020-03-25 11:00:00,930,344,200,145,2914,7690,37
2020-03-25 12:00:00,928,341,201,144,3049,7789,0
2020-03-25 13:00:00,929,342,202,145,2977,7974,23
2020-03-25 14:00:00,927,343,202,144,3005,7237,46
2020-03-25 15:00:00,928,349,203,119,3042,5688,0
2020-03-25 16:00:00,930,358,202,113,3149,4767,0
2020-03-25 17:00:00,930,357,205,128,2718,3337,0
2020-03-25 18:00:00,932,360,205,142,2988,817,0
2020-03-25 19:00:00,931,357,203,181,3102,0,0
2020-03-25 20:00:00,932,354,207,143,3215,0,0
2020-03-25 21:00:00,933,355,207,106,2555,0,0
2020-03-25 22:00:00,932,344,207,108,3255,0,0
2020-03-25 23:00:00,930,315,211,117,3300,0,0
2020-03-26 00:00:00,931,303,216,115,3331,0,0
2020-03-26 01:00:00,933,332,216,115,3309,0,0
2020-03-26 02:00:00,933,336,216,115,3317,0,0
2020-03-26 03:00:00,933,339,216,114,3548,0,0
2020-03-26 04:00:00,934,340,216,112,3762,0,0
2020-03-26 05:00:00,934,347,216,117,3536,0,0
2020-03-26 06:00:00,935,359,215,121,3174,0,0
2020-03-26 07:00:00,934,357,215,121,3235,1837,10
2020-03-26 08:00:00,931,358,214,124,3106,6805,116
2020-03-26 09:00:00,929,344,212,119,2850,8531,239
2020-03-26 10:00:00,929,338,211,113,3046,8041,248
2020-03-26 11:00:00,928,338,212,121,3043,7607,250
2020-03-26 12:00:00,926,338,213,121,2996,7468,225
2020-03-26 13:00:00,926,340,213,117,3235,7080,178
2020-03-26 14:00:00,927,340,213,83,3247,6816,151
2020-03-26 15:00:00,927,339,213,84,3302,6662,141
2020-03-26 16:00:00,926,361,216,124,3106,6030,184
2020-03-26 17:00:00,926,360,216,142,2872,4663,206
2020-03-26 18:00:00,928,362,216,153,2908,1588,128
2020-03-26 19:00:00,926,360,216,153,3180,0,0
2020-03-26 20:00:00,926,357,216,150,3605,0,0
2020-03-26 21:00:00,927,361,216,139,3734,0,0
2020-03-26 22:00:00,928,344,215,128,3828,0,0
2020-03-26 23:00:00,926,322,215,126,4259,0,0
2020-03-27 00:00:00,919,318,215,127,4359,0,0
2020-03-27 01:00:00,921,320,216,127,4182,0,0
2020-03-27 02:00:00,923,317,215,127,3993,0,0
2020-03-27 03:00:00,923,323,216,122,3965,0,0
2020-03-27 04:00:00,923,317,216,126,4497,0,0
2020-03-27 05:00:00,925,323,215,148,4526,0,0
2020-03-27 06:00:00,925,328,215,198,4602,6,0
2020-03-27 07:00:00,925,332,213,166,4422,2314,0
2020-03-27 08:00:00,925,337,211,154,4324,7137,27
2020-03-27 09:00:00,924,337,212,141,3856,8588,160
2020-03-27 10:00:00,923,332,212,126,3741,8578,221
2020-03-27 11:00:00,920,332,212,108,3471,8800,234
2020-03-27 12:00:00,918,331,212,129,3437,8916,215
2020-03-27 13:00:00,918,336,205,125,3647,8717,190
2020-03-27 14:00:00,916,332,205,99,3864,7984,238
2020-03-27 15:00:00,914,328,206,112,3823,8268,243
2020-03-27 16:00:00,916,345,208,150,3825,7759,235
2020-03-27 17:00:00,917,340,216,177,3966,6395,186
2020-03-27 18:00:00,917,341,217,195,4033,1841,41
2020-03-27 19:00:00,918,341,217,245,4031,14,0
2020-03-27 20:00:00,919,345,217,232,3966,0,0
2020-03-27 21:00:00,919,344,217,191,3797,0,0
2020-03-27 22:00:00,920,337,216,187,3728,0,0
2020-03-27 23:00:00,920,334,215,148,3557,0,0
2020-03-28 00:00:00,922,331,216,142,2903,0,0
2020-03-28 01:00:00,922,330,216,140,2676,0,0
2020-03-28 02:00:00,922,333,215,141,2313,0,0
2020-03-28 03:00:00,903,335,216,142,2040,0,0
2020-03-28 04:00:00,867,337,216,142,1811,0,0
2020-03-28 05:00:00,908,338,216,159,1644,0,0
2020-03-28 06:00:00,911,346,216,169,1283,16,0
2020-03-28 07:00:00,916,349,216,169,1275,1897,23
2020-03-28 08:00:00,922,351,215,169,1164,5715,202
2020-03-28 09:00:00,923,334,215,170,882,7971,228
2020-03-28 10:00:00,922,329,213,161,666,8871,206
2020-03-28 11:00:00,919,328,214,155,349,8151,205
2020-03-28 12:00:00,918,323,215,118,243,7929,157
2020-03-28 13:00:00,917,330,214,116,264,7770,163
2020-03-28 14:00:00,914,333,212,115,376,8044,192
2020-03-28 15:00:00,918,336,209,115,599,7807,135
2020-03-28 16:00:00,923,346,210,154,783,6486,26
2020-03-28 17:00:00,913,352,215,169,1245,4064,0
2020-03-28 18:00:00,900,351,215,173,1598,968,0
2020-03-28 19:00:00,864,351,216,221,1972,0,0
2020-03-28 20:00:00,865,350,215,225,2136,0,0
2020-03-28 21:00:00,869,351,215,187,1879,0,0
2020-03-28 22:00:00,902,339,215,172,1879,0,0
2020-03-28 23:00:00,915,333,215,172,1939,0,0
2020-03-29 00:00:00,925,335,215,163,2396,0,0
2020-03-29 01:00:00,926,336,215,161,2395,0,0
2020-03-29 02:00:00,925,334,215,162,2269,0,0
2020-03-29 03:00:00,924,340,215,161,2203,0,0
2020-03-29 04:00:00,924,337,216,160,2167,0,0
2020-03-29 05:00:00,926,346,216,165,2034,0,0
2020-03-29 06:00:00,924,359,216,174,1972,57,0
2020-03-29 07:00:00,925,362,215,175,2005,2204,17
2020-03-29 08:00:00,925,362,215,167,1843,5946,104
2020-03-29 09:00:00,924,350,214,164,2048,7376,0
2020-03-29 10:00:00,923,342,209,158,2542,6891,0
2020-03-29 11:00:00,921,337,213,122,2649,6335,0
2020-03-29 12:00:00,920,336,213,120,2889,6052,0
2020-03-29 13:00:00,918,330,213,120,2962,6879,0
2020-03-29 14:00:00,917,339,214,120,3356,6758,0
2020-03-29 15:00:00,917,339,214,156,3441,6178,1
2020-03-29 16:00:00,917,352,213,160,3730,5389,30
2020-03-29 17:00:00,919,349,213,170,4000,4692,0
2020-03-29 18:00:00,920,349,213,181,3248,1492,0
2020-03-29 19:00:00,921,342,214,221,2896,36,0
2020-03-29 20:00:00,921,345,214,220,3022,0,0
2020-03-29 21:00:00,923,338,214,177,3397,0,0
2020-03-29 22:00:00,924,313,213,155,3624,0,0
2020-03-29 23:00:00,925,310,213,154,3402,0,0
2020-03-30 00:00:00,925,312,212,156,3629,0,0
2020-03-30 01:00:00,925,311,212,157,3752,0,0
2020-03-30 02:00:00,925,314,212,157,3602,0,0
2020-03-30 03:00:00,926,313,212,156,2780,0,0
2020-03-30 04:00:00,926,302,212,154,2141,0,0
2020-03-30 05:00:00,925,298,211,173,1910,0,0
2020-03-30 06:00:00,924,298,211,226,1742,88,0
2020-03-30 07:00:00,924,304,211,196,1473,2789,23
2020-03-30 08:00:00,923,300,208,169,1500,7650,172
2020-03-30 09:00:00,921,294,207,158,1337,9595,224
2020-03-30 10:00:00,919,288,206,156,835,10283,224
2020-03-30 11:00:00,917,281,205,157,816,9998,229
2020-03-30 12:00:00,917,285,204,156,1082,9372,241
2020-03-30 13:00:00,915,284,205,155,1532,8895,244
2020-03-30 14:00:00,913,286,209,152,1801,9157,244
2020-03-30 15:00:00,910,289,209,103,2415,8291,240
2020-03-30 16:00:00,912,307,209,107,3018,7093,238
2020-03-30 17:00:00,913,309,209,147,3237,6341,328
2020-03-30 18:00:00,914,311,209,161,3034,2002,182
2020-03-30 19:00:00,918,307,209,206,3079,59,103
2020-03-30 20:00:00,919,313,209,228,3177,0,0
2020-03-30 21:00:00,919,330,210,229,2611,0,0
2020-03-30 22:00:00,919,326,210,181,2293,0,0
2020-03-30 23:00:00,921,321,211,160,2106,0,0
2020-03-31 00:00:00,920,319,211,155,2374,0,0
2020-03-31 01:00:00,919,322,212,155,2491,0,0
2020-03-31 02:00:00,919,319,212,156,2433,0,0
2020-03-31 03:00:00,920,322,213,159,2273,0,0
2020-03-31 04:00:00,920,321,213,182,2210,0,0
2020-03-31 05:00:00,920,321,213,229,2308,0,0
2020-03-31 06:00:00,920,331,213,230,2494,37,0
2020-03-31 07:00:00,920,335,211,196,2297,1798,10
2020-03-31 08:00:00,913,334,211,184,1931,5517,161
